comment,rating
"I am taking this with Januvia and Fortamet.  I am gaining weight, even though I am excersing twice a day and I am dieting.  It does keep my sugar level low, but the weight gain is bothering me. ",5
It is a very good durg and it works,5
Does this medicine cause dryness around your mouth?,4
"I was using this medicine 2 mg  along with Metformin 1000 mg.  Worked very effectively for first three months. But from fourth month I developed itching  and elevated discolouration of the skin, sour mouth and tongue. I reduced the dosage to 1 mg  and time of dosage to post food hoping to avoid the side effects.  Still after a fortnight  the side effects returned.  I was trying to persist with the medicine due to its effectiveness in controlling Blood sugars levels.  Now I find that I cannot ignore those side effects any more and reluctantly dropping the usage, because even more serious side effects like Liver disfunction etc.  Any suggestions, anybody? Please, post them too my email [email protected]          Thanks, everybody, in antiicipation.  ",4
i'VE GAINED A LOT OF WEIGHT IN THE LAST 6MNTHS. SUGAR STILL TO HIGH IN THE MORNINGS. ,2
"was given this to lower AM fasting b/s.  took 1 AM with my Janumet.  Blood sugar dropped to low 50's, almost passed out at work.  was advised by Dr Nurse to take 1/2 in AM and 1/2 in PM.  Still the same.  Only took this drug for about 3 days, had to quit.",1
"I'm type 2 diatetic using Glimepiride in pill form orally along with Furosemide (diuretic), both as prescribed by my doctor. I am taking other medications unrelated to diabetes. Along with controlled diet, exercise and daily glucose self testing, the medication seems to be working well. I must be very cautious and attentive as I also have lymph node cancer and have had successful surgery twice for bladder tumor removal (both malignant). I have started chemotherapy against the lymph node cancer. My doctors consist of a GP, a urologist and an oncologist. With close scrutiny and communications I will beat the cancer. But, I will continue lifelong with treating diabetes. Glimeperide seems to be working well for me at the present time.",5
my feet and lower legs swell but not sure this drug cause it.,4
after using for 2 months i went to the doctor for a nagging dry cough and it was the side effect of this drug  ,2
blood  sugar levels have reduced drastically!,5
after years of Metformin {started having bad side effects}I am so much better off with Glimeperide. It keeps my sugar at a much more managable level. Works for me!,5
"The first day I started taking this ( 1pill 4MG) it was amazing how good it worked! I have been on this med for 8months now, no side effects.",5
tOOK ONLY 1 MG TO START. LIGHT HEADED AND DIZZY BUT SEVERE DROP FROM 167 TO 94 IN ONE DAY. mUST EAT SOMETHING RIGHT AWAY.,4
"I have just started this medication. I'm not having any side effect problems. Only been on this for 5 days. I hope that my body will continue to adjust to this med.,because my system is sensitive.",4
Most effective drug ive used to control my diabeties.,4
Just diagnosed with diabetes 2.  I take one 4mg pill in the morning with breakfast and 1 injection of Levemir at bedtime.  My glucose levels are slowly decreasing.  (150 from 580)  My concern is that my vision is worse now than when my blood sugar was in the 500's.  Anybody have any ideas?,4
MUST WATCH SUGAR LEVEL IT DROPS IT VERY FAST,5
Does this do the same as Januvia?,3
I've gained over 20 lbs. since changing from Januvia to this,3
"My doctor started me on Metformin. I spent a share of my nights with upset stomach so I went to my doctor and changed to Glimepiride and it has kept my glucose under control. A1c is 6.3. Lost 25 pounds since. Watch what I eat closely & portions. Although I'm outdoors person I could excercise a lot more but I'm generally active and I'm sure that helps. My doctor and dietion are happy with the results so far. I stay away from sweets,candy,sugared soda,beer,bread and ice cream. Use skim milk and diet soda and water in a cocktail and of course more vegies, salads and still like meat.",5
New diabetic - taking glimepiride and metformin for 3 months.  Sugar went from 327 to 115 in 2 days of taking meds.  Readings are always between 85-104.  Lost 12 pounds so far.  Diahrea 1st week - now just occasional and minor.  No other side effects.  ,4
"After 15 years of taking care of my diabetes with diet and exercise, my numbers began to rise.  First my Dr. added Metformin, which helped, but not enough.  The last visit he added glimepiride and my numbers are much better.  I am experiencing some weight gain (ugh) and wonder if this new drug might be part of the problem.  My diet has not changed, but my exercise has been a little less.  Any thoughts?",5
"hist-metformin 7 yr. w/and w/o glimipiride, changed to janumet, stopped due to stomach problems.  on glimipiride only over past 10 months.  three different generic types.  last one has seemed to be not at all effective.  steadily gaining small amounts of weight.  have had consistant readings 200-380 for the first time ever.  not exercising much and doing fair with diet, but this is the first time i ever had high readings.  concerned about the brand.  not very worried about heart attack [email protected]",2
"The presp is to take 1/2 or a 1 mg pill in the a.m. and 1/2 in the p.m.  Have had constant very loose stools since starting the evening portion.  However, the blood sugar is in the 90's.  ",5
"started taking glimepiride Jan. 2008 with Byetta, worked good then gallbladder attack in Feb 2008. doctor stopped byetta was put on Januvia and glimepiride 4 mgs. twice a day, been working good, blood sugar running 90 to 100, then about 3 months ago blood sugars went way out of control.Running 200 to 300  .I am on treadmeal everyday for 20 mins,no matter what I eat blood sugars run the same. fasting 12 hours they are 165 or better, am eating right but steadly gaining weight. Seen Diabete doctor twice since they went up but she is not concerned but it is concerning me real bad.jan 2009 fasting reading was a 7.Said to come back in 6 weeks. Way it is going I could be dead in 6 weeks.",2
